id,created_at,favorite_count,retweet_count,text
1370109533411028992,2021-03-11 20:29:02+00:00,104,11,"The eye of the storm. #KiaK5

https://t.co/rSgnSCRSTL https://t.co/sFZncvDaQl"
1369756971704999940,2021-03-10 21:08:05+00:00,105,12,"Nearly supernatural. #KiaK5

https://t.co/rSgnSCRSTL https://t.co/gHH4f92a4R"
1369004106510000134,2021-03-08 19:16:28+00:00,3,2,As she continues to help build revolutionary vehicles she says she is “excited to see what’s coming for the future of women in the industry.” #WomensHistoryMonth
1369004024192589824,2021-03-08 19:16:08+00:00,4,2,"For younger women starting their careers, she says “it’s not all about the job, it’s about the people you work with. My team is a really great team. Work hard and keep at it—nothing easy is rewarding.”"
1369003782957318144,2021-03-08 19:15:11+00:00,34,12,"To celebrate #InternationalWomensDay, we’re championing one of the women of Kia Motors America. Angeles Van Ryzin trailblazed her own path through hard work and determination, becoming a Sr. Powertrain Engineer at our Technical Center. https://t.co/3rE2Ad20AF"
1368655703108370433,2021-03-07 20:12:02+00:00,104,11,"Feel the power. #KiaSorento X-Line

https://t.co/Rd7i8gZom4 https://t.co/XZtZ2QNwFk"
1368329177993273359,2021-03-06 22:34:33+00:00,118,10,"Sunset chaser. #KiaStinger

IG: kiastinger_igers https://t.co/dBwFwFyi1c"
1367567284605227010,2021-03-04 20:07:03+00:00,58,9,"Every day is for wandering. #KiaSeltos

https://t.co/Zcp0esiiO0 https://t.co/D7yYZficuA"
1367505293945557001,2021-03-04 16:00:43+00:00,60,14,"We are proud to announce that the #KiaSorento, #KiaSportage, and #KiaOptima have been ranked number 1 by @JDPowerAutos in the 2021 Vehicle Dependability Study. Read more about it here: https://t.co/h6eX9Zq5Gh https://t.co/mTv0SAjzDv"
1367224769947570182,2021-03-03 21:26:01+00:00,54,7,"Safety reigns supreme. The all-new 2022 Kia Carnival MPV features auto emergency braking, blind spot and rear cross collision avoidance. #KiaCarnivalMPV

https://t.co/bvoc08dQNB https://t.co/nHqXRnKyC4"
1366908444389871623,2021-03-03 00:29:03+00:00,61,11,"We are proud to announce that the 2021 #KiaK5 has earned a 2021 @MotorWeek Drivers’ Choice Award in the Best Family Sedan category. 
Read more here: https://t.co/gvujXxRBI4 https://t.co/fl5VDJNN04"
1366840910013636608,2021-03-02 20:00:42+00:00,42,11,"Power meets purpose. The all-new 2022 Kia Carnival MPV features 24” of viewing pleasure with Apple CarPlay and Android Auto. #KiaCarnivalMPV

https://t.co/bvoc08vrF9 https://t.co/br3SgIu1zn"
1366547262520745985,2021-03-02 00:33:51+00:00,107,11,"Experience utility at a grand scale. Meet the 2022 #KiaCarnivalMPV with best-in-class passenger room, available VIP 2nd row lounge seats and a bold SUV-like design.

https://t.co/bvoc08vrF9 https://t.co/tst4EnKopn"
1366070965378179072,2021-02-28 17:01:13+00:00,19,3,"For 10 years, we have worked with over 94,000 teens and families to prepare future drivers with life-saving skills for the open road.
We are proud to continue being partners and sponsors of @PutOnTheBRAKES. 

Learn more here: https://t.co/DhliSWdnbw https://t.co/VZMwI0ClOh"
1364319417337868289,2021-02-23 21:01:11+00:00,90,10,"We’ve opened the doors to distinction. Introducing the all-new 2022 Kia Carnival MPV with best-in-class horsepower, passenger room and cargo space. #KiaCarnivalMPV

https://t.co/bvoc08dQNB https://t.co/9XTCAD76Fp"
1364289179098763266,2021-02-23 19:01:02+00:00,77,25,"Utility meets comfort. Introducing the all-new 2022 Kia Carnival MPV with best-in-class passenger room and storage space. #KiaCarnivalMPV 

https://t.co/bvoc08dQNB https://t.co/tUtCkaqRQe"
1364023888938635270,2021-02-23 01:26:52+00:00,52,12,"It’s time to transcend the mainstream. Join us tomorrow, Tuesday 2/23, for the virtual reveal of the 2022 Kia Carnival MPV at 11:00AM PST. Click here for the live stream: https://t.co/2afYHdpusX 
#KiaCarnivalMPV https://t.co/CQ34imH7g0"
1361464386066518016,2021-02-15 23:56:19+00:00,63,20,"On February 23rd, we’re pushing the boundaries of design and innovation. Join us for the virtual reveal of the 2022 Carnival MPV at 11:00AM PST on Tuesday, 2/23.

Click here for the live stream: https://t.co/2afYHd7TBp #GiveItEverything https://t.co/jHbWC5qZLB"
1361019904376397829,2021-02-14 18:30:06+00:00,63,10,Tell us your Kia love story.
1360982325241249792,2021-02-14 16:00:46+00:00,44,7,"Tag your co-pilot below: where is tonight’s date night destination? #KiaK5 #HappyValentinesDay

https://t.co/rSgnSCRSTL https://t.co/67MzYnNvr4"
1360801101876985858,2021-02-14 04:00:39+00:00,145,18,"Certified fresh. #KiaK5

IG: ethant_011 https://t.co/Qk1j1hV2xG"
1360666867816226816,2021-02-13 19:07:15+00:00,23,2,"He reached out to us sharing the love for his 2009 Kia Spectra at 95,000 miles, as he happily drives 60 miles round trip every week to visit his family."
1360666556510871557,2021-02-13 19:06:01+00:00,22,3,"Hal is a 95 year old WWII Veteran, a national treasure and one of the last of our greatest generation."
1360635018549280768,2021-02-13 17:00:42+00:00,95,9,"When a man like Hal reaches out commending his Kia, we listen.

Hal, we proudly honor your service to our country, and today, we are honored to serve you for the many miles ahead. https://t.co/f9oQcnBxq9"
1360010992227397634,2021-02-11 23:41:02+00:00,45,12,"With EV’s on the rise, everyone wants to know who’s the best. The #KiaNiro EV has been ranked number one among mass-market brands in the @JDPowerAutos 2021 Electric Vehicle Experience (EVX) Ownership Study! 

Read more here: https://t.co/07nm5m71K5 https://t.co/UL7VIqTQC1"
1359957647345274881,2021-02-11 20:09:04+00:00,52,8,"Mission control, we are ready for launch. #KiaK5

IG: twooverthree_photography https://t.co/LdIUHKgtcm"
1359533161835876355,2021-02-10 16:02:19+00:00,51,7,"Who’s in for a brisk jog? #KiaSeltos

https://t.co/Zcp0esiiO0 https://t.co/ckgEtftkS1"
1359246455517679621,2021-02-09 21:03:03+00:00,70,11,"Turn into your best driver. #KiaK5

https://t.co/rSgnSCRSTL https://t.co/J1xkYf5Po5"
1359188691210678275,2021-02-09 17:13:31+00:00,74,14,"The 2021 #KiaForte, #KiaSorento, &amp; #KiaSoul have been named “Best Cars for the Money” by @usnews! Read more here: https://t.co/4RWBOgs3ES https://t.co/HrfzR0b82u"
1358868465814274052,2021-02-08 20:01:03+00:00,81,23,"Take the penthouse with you. #KiaTelluride Nightfall Edition

https://t.co/TcK7yNVimP https://t.co/DitAcLeFqK"
1358445594491166723,2021-02-07 16:00:43+00:00,27,6,"High school football is part of the fabric of our communities. So Kia made a commitment, through our #AccelerateTheGood program, to support programs that could most use the help. We’re proud to announce the recipient of our first donation, @WWHS_Camden. The game must go on! https://t.co/BiI4ySEZ04"
1358144963016589318,2021-02-06 20:06:06+00:00,71,11,"Face off. #KiaSorento SX

https://t.co/Rd7i8gZom4 https://t.co/EC5ybAg3B3"
1357798638953594881,2021-02-05 21:09:56+00:00,66,12,"What if football’s biggest stars never got their start? Right now, high school football teams are struggling. But #TheGameMustGoOn. So we’re donating through our #AccelerateTheGood program to keep their dreams alive.

https://t.co/wlwfHoJAIT https://t.co/JRBl90K1u5"
1357135554815655936,2021-02-04 01:15:05+00:00,44,8,"Is it far? Doesn’t matter. Let’s go. #KiaSorento Hybrid

https://t.co/Rd7i8gZom4 https://t.co/pmpCyAv1cU"
1356338105561665537,2021-02-01 20:26:18+00:00,9,4,"From NASA  program managers and stunt drivers, to sustainability entrepreneurs and pioneers in positivity, join us this Black History Month as we proudly honor those who put the meaning into Black Excellence. This is #Blackcellence."
1356338024640958464,2021-02-01 20:25:59+00:00,12,4,"So, here’s to those that give it everything, those have paved the way, and those that are making history, each and every day"
1356331666361475074,2021-02-01 20:00:43+00:00,31,9,"Black Excellence is more than a hashtag—it’s a history. One with a long past, thriving present, and a rich future. At Kia, we are humbled by this history, and will celebrate Black History all month long. https://t.co/OGi8GqtMJQ"
1355976406392573953,2021-01-31 20:29:02+00:00,62,14,"Breathe deep and drive far. #KiaSportage

https://t.co/UW27ojikK1 https://t.co/p08hDW9Yee"
1355609249624305664,2021-01-30 20:10:05+00:00,83,8,"Do all things in style. #KiaTelluride Nightfall Edition

https://t.co/TcK7yNVimP https://t.co/dcLXeqGhA2"
1355246101943693315,2021-01-29 20:07:04+00:00,44,8,"Welcome to your perfect weekend! Hit us with your 2021 road trip destination in the comments. #KiaSorento SX

https://t.co/Rd7i8gZom4 https://t.co/3Ui9gVRFeC"
1354890523958530048,2021-01-28 20:34:08+00:00,45,5,"Attention grabber. #KiaSoul Turbo

https://t.co/PTJjNQZdtw https://t.co/eHT2pfrYLj"
1354463692147085313,2021-01-27 16:18:03+00:00,70,10,"Rough rider. #KiaStinger

https://t.co/5siD7luuSM https://t.co/BtydIwYFOK"
1353795787294126087,2021-01-25 20:04:02+00:00,49,14,"Your wish is our command. #KiaK5

https://t.co/rSgnSCRSTL https://t.co/vocaQwmEHH"
1353433902417813505,2021-01-24 20:06:02+00:00,137,20,All work and all play. #KiaSorento https://t.co/i3PNp0H11d
1352715923795435520,2021-01-22 20:33:03+00:00,77,13,"The bold beauty. #KiaTelluride Nightfall Edition

https://t.co/TcK7yNVimP https://t.co/VpkFURW8np"
1352034173733789700,2021-01-20 23:24:01+00:00,83,12,"Power through the week. #KiaK5

https://t.co/rSgnSCRSTL https://t.co/L6KIkk0B3w"
1351677089141960704,2021-01-19 23:45:05+00:00,59,5,"A fine misty Tuesday makes for the perfect early morning drive. #KiaSorento SX

https://t.co/Rd7i8gZom4 https://t.co/mdoOIGLcoK"
1351182848057872385,2021-01-18 15:01:09+00:00,32,19,Today we celebrate the life and legacy of Dr. Martin Luther King Jr. by addressing his 1957 call to action:  What are we doing for others? https://t.co/8XJpJR1isW
1350897440170389504,2021-01-17 20:07:02+00:00,46,6,"Dare to find the road less traveled. #KiaSeltos

https://t.co/Zcp0esiiO0 https://t.co/2nGTTfyP3l"
1350627408005767168,2021-01-17 02:14:02+00:00,155,14,"You are cleared for take-off. #KiaStinger

IG: colorado.carscene https://t.co/jQ9p2SK6wp"
1350174696050978816,2021-01-15 20:15:07+00:00,58,10,"Emerging for the weekend. #KiaK5

https://t.co/rSgnSCRSTL https://t.co/MeauCWd3g5"
1349858954969546755,2021-01-14 23:20:28+00:00,50,8,"The 2021 #KiaTelluride was named the Best Family Car to Buy in 2021 by @CarConnection! 

Read more about it here: https://t.co/0WgtbMNLRv"
1349810785070026752,2021-01-14 20:09:04+00:00,54,6,"Turbocharged power at your fingertips. #KiaK5

https://t.co/xmEurDumpw https://t.co/UdlQaqE48w"
1348720346543906816,2021-01-11 19:56:03+00:00,70,12,"Which color would you take? #KiaSorento

https://t.co/Rd7i8gZom4 https://t.co/acFxKTFtsT"
1348360473494827008,2021-01-10 20:06:02+00:00,110,13,"Royalty status. #KiaTelluride Nightfall Edition

https://t.co/TcK7yNVimP https://t.co/GieFYtc0TN"
1348005129975287809,2021-01-09 20:34:02+00:00,136,13,"Saturdays are for Stingers. #KiaStinger

📷:: @iamecniv https://t.co/a6rehAZYH0"
1347650574293094400,2021-01-08 21:05:09+00:00,49,11,303 pyrodrones. Hundreds of fireworks. One synchronized aerial display. See how we set a new Guinness World Record for “Most unmanned aerial vehicles (UAVs) launching fireworks simultaneously.” https://t.co/rMqIgSAh4X
1347636955559972867,2021-01-08 20:11:02+00:00,61,8,"Only the essentials, and everything else. #KiaTelluride

https://t.co/TcK7yNVimP https://t.co/dOya4GhBLv"
1346857831606210561,2021-01-06 16:35:05+00:00,57,9,"All eyes on me. #KiaSoul Turbo

https://t.co/PTJjNQZdtw https://t.co/R2Sqjdt3SY"
1346562375009316866,2021-01-05 21:01:02+00:00,131,20,"Gray is now officially a power color. Send us the very best photos of your Kia! We’ll repost some of our favorites. #KiaK5

IG: twooverthree_photography https://t.co/9Q1pZXlgn7"
1346190931750506497,2021-01-04 20:25:03+00:00,47,6,"No one better than the #KiaSeltos to take on the first Monday of the year.

https://t.co/Zcp0esiiO0 https://t.co/A0q5LO05UF"
1345829041782272003,2021-01-03 20:27:02+00:00,75,14,"Dressed in its Sunday best. #KiaTelluride

https://t.co/TcK7yNVimP https://t.co/uoMweyUlum"
1345468164444975106,2021-01-02 20:33:02+00:00,76,9,"New Year, new Sorento, new beginnings. #KiaSorento

https://t.co/Rd7i8gZom4 https://t.co/Tn7WdPouNk"
1345159528774574086,2021-01-02 00:06:38+00:00,50,5,Thank you for joining us on the journey to 2021. Here's to all the beautiful stories ahead! #KiaNYE https://t.co/3DztrrDmkz
1345052599452635139,2021-01-01 17:01:44+00:00,30,4,"There are countless stories waiting down each road. You’ll need an exceptional vehicle to find yours. #KiaSorento #GiveItEverything #StorytellingMachine

https://t.co/Rd7i8gZom4 https://t.co/W562qu9J3V"
1344791175262298115,2020-12-31 23:42:55+00:00,97,10,We're only a few hours away from leaving 2020 behind! Who's already started the countdown? #KiaSorento #KiaNYE https://t.co/VR23c3mLAi
1344705079434162177,2020-12-31 18:00:49+00:00,17,5,"Ever wanted to see Times Square in person? Join us in an exciting #VR experience where you can watch the ball drop in Times Square and celebrate the arrival of 2021. Join the fun on https://t.co/e5kFVQANyP.

#KiaNYE https://t.co/YAl4TPZfWd"
1344660119540420609,2020-12-31 15:02:09+00:00,81,15,"Our quest to deliver 2021 to Times Square for New Year’s Eve took the all-new 2021 #KiaSorento across 5,500  miles from coast to coast. Enjoy watching the epic journey from Irvine to NYC! #KiaNYE https://t.co/F3jIKcFrHJ"
1344381200870289409,2020-12-30 20:33:50+00:00,25,9,What new stories will you create in 2021?
1344117089423003650,2020-12-30 03:04:21+00:00,27,6,Ready to start 2021’s story? This #StorytellingMachine is. #KiaNYE #KiaSorento https://t.co/vUgYhTTokj
1343648928437301249,2020-12-28 20:04:02+00:00,67,10,"Finish strong and start strong. #KiaTelluride

https://t.co/TcK7yNVimP https://t.co/tgXoSjhaNx"
1343240473549406213,2020-12-27 17:00:59+00:00,23,7,"Experiences shouldn’t be limited by fuel capacity. So we built a Turbo-Hybrid #StorytellingMachine #KiaSorento #GiveItEverything 

https://t.co/Rd7i8gZom4 https://t.co/CaBxzRmeNK"
1343203240725381122,2020-12-27 14:33:02+00:00,96,7,"Undeterred by a little dirt. #KiaSorento SX

https://t.co/Rd7i8gZom4 https://t.co/BYJMZcPAoU"
1342931953276891138,2020-12-26 20:35:02+00:00,86,9,"The neighbors just dropped their jaws. #KiaTelluride Nightfall Edition

https://t.co/TcK7yNVimP https://t.co/jkx3JbXXaI"
1342179501791436801,2020-12-24 18:45:04+00:00,57,6,"The sleigh just got an upgrade. #KiaSoul #HappyHolidays

https://t.co/PTJjNQZdtw https://t.co/mFLlezrv37"
1341922884160081920,2020-12-24 01:45:21+00:00,25,11,"A story to ring in the new year. Watch our all-new Kia Sorento bring the excitement of 2021 across the country. #KiaNYE #StorytellingMachine ⚡️ “Kia’s Road to 2021”

https://t.co/MIQzhOaoOi"
1341901068758867976,2020-12-24 00:18:40+00:00,25,13,Times Square marks the beginning of the greatest story that’s yet to come. Where will 2021 take you? #StorytellingMachine  #KiaNYE #KiaSorento https://t.co/CWWrqpTMhr
1341488671468433413,2020-12-22 20:59:57+00:00,39,9,"Our #StorytellingMachine’s journey is almost over. Our 5,077 mile trip across America ends in Times Square. #KiaNYE #KiaSorento https://t.co/8Op54k8CIh"
1341130780307836928,2020-12-21 21:17:49+00:00,70,11,"Brace yourselves, Stinger is coming. #KiaStinger #FirstDayofWinter

https://t.co/aj0t04HgUt https://t.co/ffs5vrNyYm"
1340459804209385474,2020-12-20 00:51:36+00:00,158,13,"Go ahead and stare. #KiaK5

IG: kngttut03 https://t.co/4UVh4Afo1O"
1340069369259429891,2020-12-18 23:00:09+00:00,55,10,"No adventure too big. #KiaSorento SX

https://t.co/qYy4ASHnvI https://t.co/FYHhANtZQm"
1339999249904201728,2020-12-18 18:21:31+00:00,30,7,This is where a #StorytellingMachine is born. Our trip across America brings us back to our second home—Kia Motors Manufacturing Georgia. #KiaSorento #StorytellingMachine #KiaNYE https://t.co/XgPfH7rdDh
1339696162824183809,2020-12-17 22:17:10+00:00,63,8,"Beauty in the beast. #KiaTelluride Nightfall Edition

https://t.co/ONPB4nAY1G https://t.co/JG6kXxPMTn"
1339623405247672322,2020-12-17 17:28:03+00:00,80,12,"When you Give It Everything, it gets noticed. We are proud to announce that the 2020 #KiaTelluride and the 2021 #KiaK5 have been named @edmunds Top Rated Sedan and SUV.

Learn more here: https://t.co/Fcj9Si4ueN https://t.co/Us9fmemCFv"
1339386245055733760,2020-12-17 01:45:40+00:00,33,6,"Inspiration runs wild in these streets. Every mile on the road to 2021 in our #StorytellingMachine has been inspiring, and the Wynwood Art Walls in Miami has no shortage of it. #KiaNYE #KiaSorento https://t.co/mj78hBhtmv"
1339319611221815299,2020-12-16 21:20:53+00:00,35,5,"Don’t wait for the dust to settle. #KiaSeltos

https://t.co/0JXuUB1IGA https://t.co/lOVIhtjgES"
1338917211038212097,2020-12-15 18:41:53+00:00,33,7,"What is your quest? There is no wrong answer. #KiaSportage

https://t.co/tVEV4RJ2P9 https://t.co/v5aVuUk5w0"
1338559018458091521,2020-12-14 18:58:33+00:00,80,15,"Driven by the passionate. Do you have what it takes? #KiaK5

https://t.co/3h8NrMlYK4 https://t.co/i3WgrJd9Xc"
1337873646937911302,2020-12-12 21:35:08+00:00,146,18,"Early morning runway. #KiaStinger

IG: xzegt https://t.co/qrVDEtM7if"
1337527578593202177,2020-12-11 22:39:59+00:00,26,6,"Every story has a soundtrack, so our road trip across America had to include a stop in New Orleans. #KiaSorento #StorytellingMachine #KiaNYE https://t.co/bfhjJQ92Qn"
1337484958017986560,2020-12-11 19:50:37+00:00,78,5,"The paparazzi can’t stay away. #KiaTelluride Nightfall Edition

https://t.co/NB6yvwEuMf https://t.co/mcfxWQsiZH"
1337072080429477895,2020-12-10 16:30:00+00:00,13,4,"“If you’re looking for a mid-size family crossover with that third row, the #KiaSorento should be at the very top of your list.""

Watch the full @tweettheredline review here: https://t.co/cZND0NCOMw”"
1336851987174920194,2020-12-10 01:55:25+00:00,71,9,"We are proud to announce that our Executive Director of Product Quality, Julie Kurcz, has been named to @Automotive_News’ List of 100 Leading Women in North American auto industry for 2020!
 
Read more here: https://t.co/1MhblDdb0w https://t.co/hrLBeFz1PV"
1336807877386903555,2020-12-09 23:00:09+00:00,58,6,"Red, revved, and ready. #KiaK5

https://t.co/7rfyh7l7Sx https://t.co/3mZcGj6LHx"
1336740879265050628,2020-12-09 18:33:55+00:00,15,5,Fill ‘er up! Our journey to 2021 has brought us this classic pit stop. What road trips are you excited for in the new year? #KiaNYE #KiaSorento https://t.co/XH6LvQ164M
1336115066953842689,2020-12-08 01:07:10+00:00,62,17,Red Rock Canyon’s spectacular rock formations are the perfect backdrop for our #StorytellingMachine. #KiaNYE #KiaSorento https://t.co/cKLeBH7QKb
1336038980907900928,2020-12-07 20:04:50+00:00,53,5,"With enough range for any retreat. #KiaSorento #Hybrid

https://t.co/KvDRlk60j8 https://t.co/xaUq5sJIGV"
1335615027047505921,2020-12-06 16:00:11+00:00,108,12,"Where “hold your horses” will never apply. #KiaStinger

IG: KC_Stinger https://t.co/bAvPThPbYl"
1335252641073553410,2020-12-05 16:00:12+00:00,54,4,"The weekend has no rival like the #KiaTelluride. Where are you heading this weekend?

https://t.co/JZ6uVPwKIx https://t.co/yj1E9EvgJo"
1335021307050651650,2020-12-05 00:40:57+00:00,40,7,"Before we leave California, we’ve got to kiss the Surf City sunset goodbye. Times Square, here we come. #KiaSorento #StorytellingMachine #KiaNYE https://t.co/boyC24ke72"
1334603092239724549,2020-12-03 20:59:07+00:00,52,5,"We are proud to announce that the #KiaSoul, #KiaSeltos, #KiaRio and #KiaTelluride have been named 2021 @cgautomotive Best Buy Award winners. 

https://t.co/5ddkrEDNuX https://t.co/qmET5kL2cu"
1334558269436813315,2020-12-03 18:01:00+00:00,54,7,"Release your true driver. #KiaK5

https://t.co/7VrtCPyR2O https://t.co/o1XamUFc53"
1334298472615436288,2020-12-03 00:48:40+00:00,54,20,"Times Square, here we come. Follow us on a roadtrip in our all-new #KiaSorento to ring in the new year. #KiaNYE #KiaSorento https://t.co/MgJgbCb2px"
1334165482933526530,2020-12-02 16:00:13+00:00,42,4,"Adventure awaits. Where will it take you? #KiaSorento SX

https://t.co/lhEcJ5oDve https://t.co/io5GYSXMpt"
1333961605114179584,2020-12-02 02:30:05+00:00,57,4,"Cool air and cold water meet warm seats and warm engine. #KiaSportage

https://t.co/IwAxPVOBY0 https://t.co/aRjBG5SUvA"
1333929077959516164,2020-12-02 00:20:50+00:00,14,2,"Happy #GivingTuesday! We are are proud to be donating on behalf of our employees to @CovenantHouse, @StandUpForKids, @FeedingAmerica, and @FamiliesForward to continue supporting homeless youth and those in need in our local communities. https://t.co/nXZzL8Kfug"
1333856180561616898,2020-12-01 19:31:09+00:00,30,7,"From majestic lookouts, to vast open deserts and legendary streets. Join us as we drive 5,077 miles in our all-new #KiaSorento, delivering the excitement of the new year, everywhere. #KiaNYE

https://t.co/QOgvc4hJdS https://t.co/3Pz1pUS8ch"
1333554215982075904,2020-11-30 23:31:15+00:00,53,4,"Fall drives just hit different. Comment below if you agree. #KiaSeltos

https://t.co/MmRgOqYHkJ https://t.co/RIECU2SpMK"
1332006236959674371,2020-11-26 17:00:09+00:00,60,16,"Thankful for views like this. #Telluride Nightfall Edition #HappyThanksgiving

https://t.co/h3jU9bE5iR https://t.co/Fq7If3kBqC"
1331728464991358981,2020-11-25 22:36:23+00:00,22,7,"We are eternally thankful for our frontline heroes during this pandemic. Through Kia’s #AccelerateTheGood program, we are proud to have produced face shields to support them and others in need. https://t.co/e2ejh5Lboo"
1331643847680602112,2020-11-25 17:00:08+00:00,38,5,"Bolder vs boulder. #KiaSorento Hybrid

https://t.co/JWqVYJ6mqa https://t.co/cfrh4yDTty"
1331402245682974721,2020-11-25 01:00:06+00:00,73,12,"Introducing the 2021 Kia Sorento Yosemite and Zion Editions: two new, custom trims designed to take your love of the road to the next level. #KiaSorento. 

Read more here: https://t.co/ffNQvah4GE https://t.co/aBw2vpxQos"
1331359421235081229,2020-11-24 22:09:56+00:00,53,7,"Do you take your #KiaK5 with a pop of color or sleek and subtle?

https://t.co/7DFAMkkjq7 https://t.co/O5RnYiybsa"
1330965341963505666,2020-11-23 20:04:00+00:00,13,4,“The sky is blue. The earth is indeed round. And the 2021 Kia K5 GT can out-perform a BMW.” https://t.co/pUZj1UMxU3
1330920708352995331,2020-11-23 17:06:38+00:00,21,9,The 2020 Great Unknowns Scholarship winners are here. Meet the group of inspiring students whose unstoppable spirit has them on course to change the world. #GreatUnknownsScholarship #GiveItEverything https://t.co/tYg5q1Lrew
1330912081470697483,2020-11-23 16:32:22+00:00,68,9,"The great outdoors have met their match. #KiaSorento X-Line 

https://t.co/ZiNd7HqLVr https://t.co/k0d1NdcWfu"
1330556681672155136,2020-11-22 17:00:08+00:00,39,4,"Who said adventures end on Sunday? #KiaSportage

https://t.co/L3g7PqnaQR https://t.co/LeE96QNgm0"
1330194297380098049,2020-11-21 17:00:08+00:00,87,10,"Here for the K5 vibes. #KiaK5

https://t.co/xbcbldborF https://t.co/QwFz4AGXl5"
1329816810967937024,2020-11-20 16:00:09+00:00,60,1,"Leaving this week in the dust like.  #KiaTelluride

https://t.co/QshWslyKjB https://t.co/40T74cmX4t"
1329616027462762496,2020-11-20 02:42:18+00:00,81,8,We are honored to have the #KiaTelluride earn a place on @CARandDRIVER's 10Best list for 2021 for a second year running. More here: https://t.co/hzFmdkiayn https://t.co/aiR8v7hg70
1329467209106731009,2020-11-19 16:50:57+00:00,50,5,"It’s #NationalCampDay. Where is your favorite campground? #KiaSorento X-Line

https://t.co/JEQwFPTu9A https://t.co/l5bRMWeQCb"
1329197726186299394,2020-11-18 23:00:07+00:00,53,9,"Your rock. #KiaTelluride

https://t.co/ChnKxo8a3S https://t.co/IIUxPDZ8ZM"
1329152561572700160,2020-11-18 20:00:39+00:00,11,3,"Let nothing get in the way of your next story. Surround View Monitor on the all-new Sorento. The World’s First Storytelling Machine. #KiaSorento #GiveItEverything #StorytellingMachine

https://t.co/YIHNiISRm2 https://t.co/FxVGxyKr0N"
1329107235964940292,2020-11-18 17:00:33+00:00,15,3,"An amazing story is best enjoyed from the edge of a comfortable seat. The all-new Sorento with Captain’s Chairs.  #KiaSorento #GiveItEverything #StorytellingMachine

https://t.co/FHGach4gbj https://t.co/4xiyoBYMMV"
1328796452051709954,2020-11-17 20:25:36+00:00,29,8,"Off-road and off the grid. Happy #NationalHikeDay! Reply with your favorite hidden hiking gem. #KiaSorento X-Line

https://t.co/izUeRgdeZ7 https://t.co/PJD1d3DHin"
1328423319314554880,2020-11-16 19:42:54+00:00,38,14,"We built the all-new Sorento with Blind-Spot View Monitor. Because there are some surprise twists you’d rather see coming. #KiaSorento #GiveItEverything #StorytellingMachine

https://t.co/Kh3paIXMbe https://t.co/Ci7EPGIkLp"
1328382387127001088,2020-11-16 17:00:15+00:00,40,3,"Shapes and pattern. #KiaSoul GT

https://t.co/3fvNzofAQS https://t.co/O8OLQ6t2ve"
1328019987714482177,2020-11-15 17:00:13+00:00,31,4,"Go take that adventure you’ve always wanted to. #KiaSportage

https://t.co/TVYtsQMkuU https://t.co/1mhEsfD4Nn"
1327657603091017729,2020-11-14 17:00:13+00:00,96,13,"Getting to the sunset sooner. #KiaStinger

 IG: stung_ya_gt https://t.co/cJlf8J56nC"
1327377637849915393,2020-11-13 22:27:45+00:00,64,8,"Around every bend awaits a new level of excitement. #KiaK5

https://t.co/blSF5P5ntA https://t.co/vQtaUt71ii"
1327006844360024064,2020-11-12 21:54:20+00:00,49,10,"The true king of the hill. #KiaTelluride Nightfall Edition

https://t.co/eY1A3gb0EV https://t.co/PS7lK4H7Al"
1326655112547340291,2020-11-11 22:36:41+00:00,81,13,"We are announcing our partnership with NVIDIA, a global leader in accelerate computing, to roll-out of the NVIDIA DRIVE “connected car” platform across all new models from Hyundai, Kia and Genesis from 2022 onwards. 
 
Learn more here: https://t.co/82xK8ayZES https://t.co/uPye1Bx3Vo"
1326328820144742400,2020-11-11 01:00:07+00:00,68,18,"Us leaving negativity behind. #KiaK5

https://t.co/qoGgwPXJDs https://t.co/8VPkX7lJ3k"
1326259876197240832,2020-11-10 20:26:09+00:00,39,17,"Kia Chief Designer Tom Kearns takes us deep into his philosophy behind our vehicle design. See how he reveals the passion, inspiration, and process behind how we #GiveItEverything in design. https://t.co/Rza2j3XoXN"
1325838090561347585,2020-11-09 16:30:08+00:00,71,6,"Sending you a dose of turbocharged power. #KiaSorento SX

https://t.co/6d5l745YbW https://t.co/5EsL0NOFeT"
1325468146707419136,2020-11-08 16:00:06+00:00,83,8,"Some weekend Soul-searching. #KiaSoul

IG:jonnygdv https://t.co/HtfTBrZKYB"
1325120893505466368,2020-11-07 17:00:15+00:00,62,8,"Make hay while the sun shines. #KiaSeltos

https://t.co/u2YJ1vpL4M https://t.co/WHRtb62hHU"
1324856612486606854,2020-11-06 23:30:05+00:00,81,9,"Never lost in the lot. #KiaSoul GT

https://t.co/RWHFJQWoCT https://t.co/L8gOtzzT4X"
1324786793548599300,2020-11-06 18:52:39+00:00,25,7,"Why make cute, little snow angels when you can plow through the mud and igneous rock that make up 90% of the Earth? #KiaSeltos #GiveItEverything #AWD

https://t.co/S9C87ZVT6H https://t.co/2zZSlT8XPY"
1324465971017506817,2020-11-05 21:37:49+00:00,97,8,"Backroads don’t stand a chance. #KiaStinger

https://t.co/zz9AYN5FBR https://t.co/vkLPZCwbC2"
1324046305522581506,2020-11-04 17:50:13+00:00,87,8,"Moving on. #KiaTelluride Nightfall Edition

https://t.co/kFqVwYpXMW https://t.co/wYkEoaxHVv"
